,TIC,sec,ec_long,ec_lat,num_s
0,42969,38,225.9868511033093,-10.269982049921518,3
1,42969,65,225.9868511033093,-10.269982049921518,3
2,42969,91,225.9868511033093,-10.269982049921518,3
3,82063,11,226.78493077071934,-8.984814473367779,4
4,82063,38,226.78493077071934,-8.984814473367779,4
5,82063,65,226.78493077071934,-8.984814473367779,4
6,82063,91,226.78493077071934,-8.984814473367779,4
7,82066,11,226.78272451821292,-8.98423726620776,4
8,82066,38,226.78272451821292,-8.98423726620776,4
9,82066,65,226.78272451821292,-8.98423726620776,4
10,82066,91,226.78272451821292,-8.98423726620776,4
11,34920,38,225.8102235402615,-10.636938563874399,3
12,34920,65,225.8102235402615,-10.636938563874399,3
13,34920,91,225.8102235402615,-10.636938563874399,3
14,58487,38,226.04103486490888,-8.7494824667006,3
15,58487,65,226.04103486490888,-8.7494824667006,3
16,58487,91,226.04103486490888,-8.7494824667006,3
17,39896,38,225.82177649389496,-10.14089883979374,3
18,39896,65,225.82177649389496,-10.14089883979374,3
19,39896,91,225.82177649389496,-10.14089883979374,3
20,93155,11,227.1377684425262,-9.06307863320179,4
21,93155,38,227.1377684425262,-9.06307863320179,4
22,93155,65,227.1377684425262,-9.06307863320179,4
23,93155,91,227.1377684425262,-9.06307863320179,4
24,129383,11,227.67836961185145,-7.51612567230739,3
25,129383,38,227.67836961185145,-7.51612567230739,3
26,129383,91,227.67836961185145,-7.51612567230739,3
27,99010,11,227.57541496194034,-9.998530376915522,4
28,99010,38,227.57541496194034,-9.998530376915522,4
29,99010,65,227.57541496194034,-9.998530376915522,4
30,99010,91,227.57541496194034,-9.998530376915522,4
31,102030,11,227.33682937080488,-8.856731972303837,4
32,102030,38,227.33682937080488,-8.856731972303837,4
33,102030,65,227.33682937080488,-8.856731972303837,4
34,102030,91,227.33682937080488,-8.856731972303837,4
35,368759,92,278.25965282657455,2.345619726967465,1
36,16560023,80,274.97736672031766,12.065766807579111,3
37,16560023,91,274.97736672031766,12.065766807579111,3
38,16560023,92,274.97736672031766,12.065766807579111,3
39,20066082,8,143.2574029004551,-25.896364407611102,3
40,20066082,35,143.2574029004551,-25.896364407611102,3
41,20066082,61,143.2574029004551,-25.896364407611102,3
42,20072435,5,88.22923314965753,-61.53719200892733,5
43,20072435,6,88.22923314965753,-61.53719200892733,5
44,20072435,32,88.22923314965753,-61.53719200892733,5
45,20072435,33,88.22923314965753,-61.53719200892733,5
46,20072435,87,88.22923314965753,-61.53719200892733,5
47,20204058,23,208.52938222707206,51.06053432315135,6
48,20204058,24,208.52938222707206,51.06053432315135,6
49,20204058,50,208.52938222707206,51.06053432315135,6
50,20204058,51,208.52938222707206,51.06053432315135,6
51,20204058,77,208.52938222707206,51.06053432315135,6
52,20204058,78,208.52938222707206,51.06053432315135,6
53,40102926,3,3.0560580535574884,-12.325428394183712,3
54,40102926,30,3.0560580535574884,-12.325428394183712,3
55,40102926,70,3.0560580535574884,-12.325428394183712,3
56,49934962,5,56.89004717663652,-21.147987713555718,1
57,56812239,46,184.08154678150345,-1.589442547675181,2
58,56812239,91,184.08154678150345,-1.589442547675181,2
59,72461450,23,198.3727781674674,23.32433283399616,2
60,72461450,50,198.3727781674674,23.32433283399616,2
61,77490014,18,49.357402810964544,13.265862497125724,2
62,77490014,85,49.357402810964544,13.265862497125724,2
63,558452,81,301.65873134140685,18.24011248671711,1
64,619444,91,204.66743708495673,1.1974097121732057,1
65,619638,91,204.41886551119404,1.9813786542753955,1
66,589826,5,64.38846705055582,-49.90438704861373,2
67,589826,32,64.38846705055582,-49.90438704861373,2
68,621750,91,206.05186947682003,-1.583658852818001,1
